|A|B|C|D|E|F|G|H|I|
| 68304  |         python         | 36m32s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |292.0 W |
| 68304  |         python         | 36m33s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |293.9 W |
| 68304  |         python         | 36m36s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |166.8 W |
| 68304  |         python         | 36m36s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |235.0 W |
| 68304  |         python         | 36m39s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |177.5 W |
| 68304  |         python         | 36m40s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |275.9 W |
| 68304  |         python         | 36m41s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |230.8 W |
| 68304  |         python         | 36m44s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |205.2 W |
| 68304  |         python         | 36m44s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |303.5 W |
| 68304  |         python         | 36m46s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |304.0 W |
| 68304  |         python         | 36m49s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |240.4 W |
| 68304  |         python         | 36m49s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |218.1 W |
| 68304  |         python         | 36m52s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |302.8 W |
| 68304  |         python         | 36m52s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |228.1 W |
| 68304  |         python         | 36m55s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |272.0 W |
| 68304  |         python         | 36m55s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |231.9 W |
| 68304  |         python         | 36m58s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |243.9 W |
| 68304  |         python         | 36m59s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |293.7 W |
| 68304  |         python         | 37m0s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |298.3 W |
| 68304  |         python         | 37m3s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |207.2 W |
| 68304  |         python         | 37m3s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |301.9 W |
| 68304  |         python         | 37m6s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |246.9 W |
| 68304  |         python         | 37m6s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |165.8 W |
| 68304  |         python         | 37m9s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |263.4 W |
| 68304  |         python         | 37m11s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |252.6 W |
| 68304  |         python         | 37m11s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |238.6 W |
| 68304  |         python         | 37m14s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |267.8 W |
| 68304  |         python         | 37m14s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |227.0 W |
| 68304  |         python         | 37m17s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |315.2 W |
| 68304  |         python         | 37m18s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |298.2 W |
| 68304  |         python         | 37m19s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |247.9 W |
| 68304  |         python         | 37m22s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |313.1 W |
| 68304  |         python         | 37m22s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |208.2 W |
| 68304  |         python         | 37m25s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |166.9 W |
| 68304  |         python         | 37m25s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |257.0 W |
| 68304  |         python         | 37m28s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |238.8 W |
| 68304  |         python         | 37m28s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |282.4 W |
| 68304  |         python         | 37m31s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |298.4 W |
| 68304  |         python         | 37m31s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |227.9 W |
| 68304  |         python         | 37m34s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |236.1 W |
| 68304  |         python         | 37m34s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |272.4 W |
| 68304  |         python         | 37m37s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |267.0 W |
| 68304  |         python         | 37m38s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |222.3 W |
| 68304  |         python         | 37m39s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |299.6 W |
| 68304  |         python         | 37m41s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |236.2 W |
| 68304  |         python         | 37m42s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |310.2 W |
| 68304  |         python         | 37m45s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |281.5 W |
| 68304  |         python         | 37m45s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |185.4 W |
| 68304  |         python         | 37m48s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |253.7 W |
| 68304  |         python         | 37m48s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |242.2 W |
| 68304  |         python         | 37m51s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |306.4 W |
| 68304  |         python         | 37m51s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |258.9 W |
| 68304  |         python         | 37m54s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |280.3 W |
| 68304  |         python         | 37m55s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |305.2 W |
| 68304  |         python         | 37m56s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |165.6 W |
| 68304  |         python         | 37m59s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |230.6 W |
| 68304  |         python         | 37m59s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |236.6 W |
| 68304  |         python         | 38m2s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |235.8 W |
| 68304  |         python         | 38m2s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |169.6 W |
| 68304  |         python         | 38m4s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |243.9 W |
| 68304  |         python         | 38m6s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |232.9 W |
| 68304  |         python         | 38m7s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |242.0 W |
| 68304  |         python         | 38m9s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |306.4 W |
| 68304  |         python         | 38m10s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |231.0 W |
| 68304  |         python         | 38m13s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |223.0 W |
| 68304  |         python         | 38m13s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |268.7 W |
| 68304  |         python         | 38m16s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |280.7 W |
| 68304  |         python         | 38m16s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |293.8 W |
| 68304  |         python         | 38m19s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |189.3 W |
| 68304  |         python         | 38m20s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |172.7 W |
| 68304  |         python         | 38m22s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |275.9 W |
| 68304  |         python         | 38m23s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |263.4 W |
| 68304  |         python         | 38m24s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |312.4 W |
| 68304  |         python         | 38m26s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |267.3 W |
| 68304  |         python         | 38m27s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |245.8 W |
| 68304  |         python         | 38m30s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |277.2 W |
| 68304  |         python         | 38m30s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |233.7 W |
| 68304  |         python         | 38m32s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |239.8 W |
| 68304  |         python         | 38m35s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |299.3 W |
| 68304  |         python         | 38m35s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |258.9 W |
| 68304  |         python         | 38m38s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |262.6 W |
| 68304  |         python         | 38m38s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |304.0 W |
| 68304  |         python         | 38m41s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |217.9 W |
| 68304  |         python         | 38m42s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |210.5 W |
| 68304  |         python         | 38m43s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |295.3 W |
| 68304  |         python         | 38m46s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |299.7 W |
| 68304  |         python         | 38m46s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |219.7 W |
| 68304  |         python         | 38m49s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |225.2 W |
| 68304  |         python         | 38m49s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |302.5 W |
| 68304  |         python         | 38m52s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |271.0 W |
| 68304  |         python         | 38m52s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |299.8 W |
| 68304  |         python         | 38m55s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |300.5 W |
| 68304  |         python         | 38m56s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |166.7 W |
| 68304  |         python         | 38m57s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |214.2 W |
| 68304  |         python         | 39m0s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |289.5 W |
| 68304  |         python         | 39m0s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |224.2 W |
| 68304  |         python         | 39m3s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |225.6 W |
| 68304  |         python         | 39m3s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |229.4 W |
| 68304  |         python         | 39m6s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |196.5 W |
| 68304  |         python         | 39m6s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |214.2 W |
| 68304  |         python         | 39m9s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |278.0 W |
| 68304  |         python         | 39m10s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |240.6 W |
| 68304  |         python         | 39m12s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |170.5 W |
| 68304  |         python         | 39m13s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |296.9 W |
| 68304  |         python         | 39m14s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |292.3 W |
| 68304  |         python         | 39m17s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |245.0 W |
| 68304  |         python         | 39m17s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |220.6 W |
| 68304  |         python         | 39m20s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |195.4 W |
| 68304  |         python         | 39m20s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |226.7 W |
| 68304  |         python         | 39m23s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |232.6 W |
| 68304  |         python         | 39m23s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |288.7 W |
| 68304  |         python         | 39m26s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |276.1 W |
| 68304  |         python         | 39m27s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |248.4 W |
| 68304  |         python         | 39m29s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |239.3 W |
| 68304  |         python         | 39m29s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |169.8 W |
| 68304  |         python         | 39m32s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |265.1 W |
| 68304  |         python         | 39m33s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |238.8 W |
| 68304  |         python         | 39m34s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |302.2 W |
| 68304  |         python         | 39m37s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |276.9 W |
| 68304  |         python         | 39m37s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |312.6 W |
| 68304  |         python         | 39m40s |   janel    | 0  | 1330MHz  | 38.2 C | 28.2 C |238.6 W |
| 68304  |         python         | 39m40s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |204.1 W |
| 68304  |         python         | 39m43s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |211.1 W |
| 68304  |         python         | 39m43s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |232.9 W |
| 68304  |         python         | 39m46s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |300.5 W |
| 68304  |         python         | 39m46s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |298.5 W |
| 68304  |         python         | 39m49s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |233.1 W |
| 68304  |         python         | 39m50s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |259.9 W |
| 68304  |         python         | 39m52s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |308.9 W |
| 68304  |         python         | 39m53s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |234.9 W |
| 68304  |         python         | 39m54s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |299.4 W |
| 68304  |         python         | 39m56s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |167.4 W |
| 68304  |         python         | 39m57s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |296.4 W |
| 68304  |         python         | 39m59s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |245.6 W |
| 68304  |         python         | 40m0s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |255.2 W |
| 68304  |         python         | 40m2s  |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |303.9 W |
| 68304  |         python         | 40m3s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |242.2 W |
| 68304  |         python         | 40m6s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |299.3 W |
| 68304  |         python         | 40m6s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |214.2 W |
| 68304  |         python         | 40m9s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |297.8 W |
| 68304  |         python         | 40m9s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |227.9 W |
| 68304  |         python         | 40m12s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |226.1 W |
| 68304  |         python         | 40m14s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |259.6 W |
| 68304  |         python         | 40m14s |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |236.2 W |
| 68304  |         python         | 40m17s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |243.0 W |
| 68304  |         python         | 40m18s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |301.3 W |
| 68304  |         python         | 40m19s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |262.2 W |
| 68304  |         python         | 40m21s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |211.1 W |
| 68304  |         python         | 40m22s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |234.0 W |
| 68304  |         python         | 40m25s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |224.9 W |
| 68304  |         python         | 40m25s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |236.0 W |
| 68304  |         python         | 40m28s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |284.9 W |
| 68304  |         python         | 40m28s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |210.3 W |
| 68304  |         python         | 40m31s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |241.0 W |
| 68304  |         python         | 40m32s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |292.7 W |
| 68304  |         python         | 40m33s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |268.3 W |
| 68304  |         python         | 40m36s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |237.2 W |
| 68304  |         python         | 40m36s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |300.2 W |
| 68304  |         python         | 40m39s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |234.3 W |
| 68304  |         python         | 40m39s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |231.6 W |
| 68304  |         python         | 40m42s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |237.9 W |
| 68304  |         python         | 40m42s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |293.0 W |
| 68304  |         python         | 40m45s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |312.1 W |
| 68304  |         python         | 40m46s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |289.6 W |
| 68304  |         python         | 40m47s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |239.6 W |
| 68304  |         python         | 40m50s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |247.8 W |
| 68304  |         python         | 40m50s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |266.7 W |
| 68304  |         python         | 40m52s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |308.9 W |
| 68304  |         python         | 40m55s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |232.8 W |
| 68304  |         python         | 40m55s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |310.8 W |
| 68304  |         python         | 40m58s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |227.4 W |
| 68304  |         python         | 40m59s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |264.8 W |
| 68304  |         python         | 41m0s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |310.5 W |
| 68304  |         python         | 41m3s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |248.8 W |
| 68304  |         python         | 41m3s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |231.3 W |
| 68304  |         python         | 41m6s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |168.7 W |
| 68304  |         python         | 41m6s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |189.7 W |
| 68304  |         python         | 41m9s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |230.7 W |
| 68304  |         python         | 41m9s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |222.4 W |
| 68304  |         python         | 41m12s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |261.4 W |
| 68304  |         python         | 41m13s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |240.5 W |
| 68304  |         python         | 41m14s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |239.7 W |
| 68304  |         python         | 41m17s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |325.8 W |
| 68304  |         python         | 41m17s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |237.1 W |
| 68304  |         python         | 41m20s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |229.2 W |
| 68304  |         python         | 41m20s |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |298.4 W |
| 68304  |         python         | 41m23s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |312.7 W |
| 68304  |         python         | 41m25s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |288.7 W |
| 68304  |         python         | 41m25s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |176.7 W |
| 68304  |         python         | 41m28s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |257.1 W |
| 68304  |         python         | 41m28s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |278.5 W |
| 68304  |         python         | 41m31s |   janel    | 0  | 1330MHz  | 38.1 C | 28.2 C |235.1 W |
| 68304  |         python         | 41m32s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |253.4 W |
| 68304  |         python         | 41m33s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |293.4 W |
| 68304  |         python         | 41m36s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |304.4 W |
| 68304  |         python         | 41m36s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |307.1 W |
| 68304  |         python         | 41m39s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |275.4 W |
| 68304  |         python         | 41m39s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |293.8 W |
| 68304  |         python         | 41m42s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |232.9 W |
| 68304  |         python         | 41m43s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |314.7 W |
| 68304  |         python         | 41m44s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |240.1 W |
| 68304  |         python         | 41m46s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |235.8 W |
| 68304  |         python         | 41m47s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |229.5 W |
| 68304  |         python         | 41m49s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |291.3 W |
| 68304  |         python         | 41m50s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |232.3 W |
| 68304  |         python         | 41m52s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |261.8 W |
| 68304  |         python         | 41m53s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |228.8 W |
| 68304  |         python         | 41m56s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |302.4 W |
| 68304  |         python         | 41m56s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |310.9 W |
| 68304  |         python         | 41m59s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |204.9 W |
| 68304  |         python         | 41m59s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |235.0 W |
| 68304  |         python         | 42m2s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |256.4 W |
| 68304  |         python         | 42m4s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |300.5 W |
| 68304  |         python         | 42m4s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |313.0 W |
| 68304  |         python         | 42m7s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |168.0 W |
| 68304  |         python         | 42m7s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |258.2 W |
| 68304  |         python         | 42m10s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |256.8 W |
| 68304  |         python         | 42m10s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |244.1 W |
| 68304  |         python         | 42m13s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |196.4 W |
| 68304  |         python         | 42m14s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |228.6 W |
| 68304  |         python         | 42m15s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |165.7 W |
| 68304  |         python         | 42m18s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |216.2 W |
| 68304  |         python         | 42m18s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |273.5 W |
| 68304  |         python         | 42m21s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |286.4 W |
| 68304  |         python         | 42m21s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |182.5 W |
| 68304  |         python         | 42m23s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |204.0 W |
| 68304  |         python         | 42m26s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |273.6 W |
| 68304  |         python         | 42m26s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |240.3 W |
| 68304  |         python         | 42m29s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |301.8 W |
| 68304  |         python         | 42m29s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |234.9 W |
| 68304  |         python         | 42m32s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |168.0 W |
| 68304  |         python         | 42m32s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |237.6 W |
| 68304  |         python         | 42m35s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |237.2 W |
| 68304  |         python         | 42m36s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |230.2 W |
| 68304  |         python         | 42m37s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |281.5 W |
| 68304  |         python         | 42m39s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |268.0 W |
| 68304  |         python         | 42m40s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |202.6 W |
| 68304  |         python         | 42m43s |   janel    | 0  | 1330MHz  | 38.2 C | 28.3 C |278.2 W |
| 68304  |         python         | 42m43s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |286.3 W |
| 68304  |         python         | 42m46s |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |275.5 W |
| 68304  |         python         | 42m46s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |294.1 W |
| 68304  |         python         | 42m49s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |241.0 W |
| 68304  |         python         | 42m49s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |237.9 W |
| 68304  |         python         | 42m52s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |273.8 W |
| 68304  |         python         | 42m52s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |290.3 W |
| 68304  |         python         | 42m55s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |282.8 W |
| 68304  |         python         | 42m55s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |296.9 W |
| 68304  |         python         | 42m58s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |298.9 W |
| 68304  |         python         | 42m59s |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |278.7 W |
| 68304  |         python         | 43m0s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |262.5 W |
| 68304  |         python         | 43m3s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |182.6 W |
| 68304  |         python         | 43m3s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |207.5 W |
| 68304  |         python         | 43m6s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |298.3 W |
| 68304  |         python         | 43m6s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |173.9 W |
| 68304  |         python         | 43m9s  |   janel    | 0  | 1330MHz  | 38.1 C | 28.3 C |254.1 W |
| 68304  |         python         | 43m9s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |167.0 W |
| 68304  |         python         | 43m12s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |233.9 W |
| 68304  |         python         | 43m13s |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |240.5 W |
